DATE,10M1,10M3,10M5,5M1,5M3,RECESSION_RATE,RECESSION_LABEL,,,,,,,,
1978/1/20,0.66,0.3,0.16,0.5,0.14,11.9245,0,,,,,,,,
1978/1/23,0.67,0.31,0.19,0.48,0.12,11.9245,0,,,,,,,,
1978/1/24,0.69,0.33,0.19,0.5,0.14,11.9245,0,,,,,,,,
1978/1/25,0.69,0.32,0.18,0.51,0.14,11.9245,0,,,,,,,,
1978/1/26,0.69,0.34,0.2,0.49,0.14,11.9245,0,,,,,,,,
1978/1/27,0.69,0.34,0.2,0.49,0.14,11.9245,0,,,,,,,,
1978/1/30,0.69,0.36,0.21,0.48,0.15,11.9245,0,,,,,,,,
1978/1/31,0.68,0.37,0.22,0.46,0.15,11.9245,0,,,,,,,,
1978/2/1,0.69,0.38,0.22,0.47,0.16,11.9245,0,,,,,,,,
1978/2/2,0.67,0.38,0.21,0.46,0.17,11.9245,0,,,,,,,,
1978/2/3,0.67,0.38,0.22,0.45,0.16,11.9245,0,,,,,,,,
1978/2/6,0.66,0.37,0.21,0.45,0.16,11.9245,0,,,,,,,,
1978/2/7,0.66,0.38,0.22,0.44,0.16,11.9245,0,,,,,,,,
1978/2/8,0.7,0.4,0.21,0.49,0.19,11.9245,0,,,,,,,,
1978/2/9,0.71,0.39,0.21,0.5,0.18,11.9245,0,,,,,,,,
1978/2/10,0.71,0.39,0.21,0.5,0.18,11.9245,0,,,,,,,,
1978/2/14,0.71,0.38,0.21,0.5,0.17,11.9245,0,,,,,,,,
1978/2/15,0.71,0.39,0.21,0.5,0.18,11.9245,0,,,,,,,,
1978/2/16,0.68,0.36,0.2,0.48,0.16,11.9245,0,,,,,,,,
1978/2/17,0.72,0.36,0.21,0.51,0.15,11.9245,0,,,,,,,,
1978/2/21,0.69,0.36,0.21,0.48,0.15,11.9245,0,,,,,,,,
1978/2/22,0.71,0.36,0.19,0.52,0.17,11.9245,0,,,,,,,,
1978/2/23,0.71,0.34,0.18,0.53,0.16,11.9245,0,,,,,,,,
1978/2/24,0.7,0.32,0.16,0.54,0.16,11.9245,0,,,,,,,,
1978/2/27,0.7,0.32,0.16,0.54,0.16,11.9245,0,,,,,,,,
1978/2/28,0.72,0.34,0.18,0.54,0.16,11.9245,0,,,,,,,,
1978/3/1,0.7,0.34,0.18,0.52,0.16,11.9245,0,,,,,,,,
1978/3/2,0.67,0.33,0.17,0.5,0.16,11.9245,0,,,,,,,,
1978/3/3,0.68,0.33,0.17,0.51,0.16,11.9245,0,,,,,,,,
1978/3/6,0.74,0.34,0.18,0.56,0.16,11.9245,0,,,,,,,,
1978/3/7,0.75,0.33,0.18,0.57,0.15,11.9245,0,,,,,,,,
1978/3/8,0.76,0.34,0.18,0.58,0.16,11.9245,0,,,,,,,,
1978/3/9,0.74,0.34,0.17,0.57,0.17,11.9245,0,,,,,,,,
1978/3/10,0.7,0.35,0.18,0.52,0.17,11.9245,0,,,,,,,,
1978/3/13,0.7,0.35,0.17,0.53,0.18,11.9245,0,,,,,,,,
1978/3/14,0.69,0.35,0.18,0.51,0.17,11.9245,0,,,,,,,,
1978/3/15,0.72,0.36,0.19,0.53,0.17,11.9245,0,,,,,,,,
1978/3/16,0.73,0.36,0.18,0.55,0.18,11.9245,0,,,,,,,,
1978/3/17,0.74,0.36,0.19,0.55,0.17,11.9245,0,,,,,,,,
1978/3/20,0.77,0.35,0.19,0.58,0.16,11.9245,0,,,,,,,,
1978/3/21,0.74,0.34,0.18,0.56,0.16,11.9245,0,,,,,,,,
1978/3/22,0.72,0.32,0.17,0.55,0.15,11.9245,0,,,,,,,,
1978/3/23,0.72,0.32,0.15,0.57,0.17,11.9245,0,,,,,,,,
1978/3/27,0.78,0.36,0.21,0.57,0.15,11.9245,0,,,,,,,,
1978/3/28,0.79,0.34,0.18,0.61,0.16,11.9245,0,,,,,,,,
1978/3/29,0.75,0.33,0.17,0.58,0.16,11.9245,0,,,,,,,,
1978/3/30,0.7,0.34,0.17,0.53,0.17,11.9245,0,,,,,,,,
1978/3/31,0.67,0.32,0.18,0.49,0.14,11.9245,0,,,,,,,,
1978/4/3,0.73,0.31,0.17,0.56,0.14,0.2936,0,,,,,,,,
1978/4/4,0.73,0.31,0.17,0.56,0.14,0.2936,0,,,,,,,,
1978/4/5,0.67,0.32,0.17,0.5,0.15,0.2936,0,,,,,,,,
1978/4/6,0.7,0.33,0.18,0.52,0.15,0.2936,0,,,,,,,,
1978/4/7,0.71,0.32,0.17,0.54,0.15,0.2936,0,,,,,,,,
1978/4/10,0.71,0.33,0.17,0.54,0.16,0.2936,0,,,,,,,,
1978/4/11,0.72,0.34,0.19,0.53,0.15,0.2936,0,,,,,,,,
1978/4/12,0.75,0.33,0.19,0.56,0.14,0.2936,0,,,,,,,,
1978/4/13,0.75,0.34,0.2,0.55,0.14,0.2936,0,,,,,,,,
1978/4/14,0.83,0.36,0.22,0.61,0.14,0.2936,0,,,,,,,,
1978/4/17,0.77,0.34,0.2,0.57,0.14,0.2936,0,,,,,,,,
1978/4/18,0.77,0.35,0.19,0.58,0.16,0.2936,0,,,,,,,,
1978/4/19,0.65,0.26,0.14,0.51,0.12,0.2936,0,,,,,,,,
1978/4/20,0.63,0.25,0.13,0.5,0.12,0.2936,0,,,,,,,,
1978/4/21,0.67,0.25,0.14,0.53,0.11,0.2936,0,,,,,,,,
1978/4/24,0.71,0.25,0.15,0.56,0.1,0.2936,0,,,,,,,,
1978/4/25,0.71,0.26,0.16,0.55,0.1,0.2936,0,,,,,,,,
1978/4/26,0.7,0.28,0.17,0.53,0.11,0.2936,0,,,,,,,,
1978/4/27,0.54,0.28,0.17,0.37,0.11,0.2936,0,,,,,,,,
1978/4/28,0.54,0.26,0.15,0.39,0.11,0.2936,0,,,,,,,,
1978/5/1,0.56,0.26,0.16,0.4,0.1,0.2936,0,,,,,,,,
1978/5/2,0.57,0.28,0.16,0.41,0.12,0.2936,0,,,,,,,,
1978/5/3,0.63,0.3,0.2,0.43,0.1,0.2936,0,,,,,,,,
1978/5/4,0.63,0.3,0.2,0.43,0.1,0.2936,0,,,,,,,,
1978/5/5,0.6,0.3,0.19,0.41,0.11,0.2936,0,,,,,,,,
1978/5/8,0.61,0.29,0.18,0.43,0.11,0.2936,0,,,,,,,,
1978/5/9,0.58,0.28,0.18,0.4,0.1,0.2936,0,,,,,,,,
1978/5/10,0.55,0.28,0.18,0.37,0.1,0.2936,0,,,,,,,,
1978/5/11,0.55,0.27,0.17,0.38,0.1,0.2936,0,,,,,,,,
1978/5/12,0.52,0.29,0.16,0.36,0.13,0.2936,0,,,,,,,,
1978/5/15,0.51,0.3,0.18,0.33,0.12,0.2936,0,,,,,,,,
1978/5/16,0.5,0.29,0.19,0.31,0.1,0.2936,0,,,,,,,,
1978/5/17,0.53,0.28,0.19,0.34,0.09,0.2936,0,,,,,,,,
1978/5/18,0.47,0.28,0.18,0.29,0.1,0.2936,0,,,,,,,,
1978/5/19,0.46,0.28,0.16,0.3,0.12,0.2936,0,,,,,,,,
1978/5/22,0.45,0.25,0.16,0.29,0.09,0.2936,0,,,,,,,,
1978/5/23,0.47,0.24,0.15,0.32,0.09,0.2936,0,,,,,,,,
1978/5/24,0.47,0.24,0.15,0.32,0.09,0.2936,0,,,,,,,,
1978/5/25,0.43,0.25,0.14,0.29,0.11,0.2936,0,,,,,,,,
1978/5/26,0.47,0.25,0.15,0.32,0.1,0.2936,0,,,,,,,,
1978/5/31,0.48,0.22,0.14,0.34,0.08,0.2936,0,,,,,,,,
1978/6/1,0.48,0.22,0.14,0.34,0.08,0.2936,0,,,,,,,,
1978/6/2,0.51,0.21,0.12,0.39,0.09,0.2936,0,,,,,,,,
1978/6/5,0.53,0.22,0.13,0.4,0.09,0.2936,0,,,,,,,,
1978/6/6,0.51,0.22,0.13,0.38,0.09,0.2936,0,,,,,,,,
1978/6/7,0.48,0.22,0.13,0.35,0.09,0.2936,0,,,,,,,,
1978/6/8,0.48,0.23,0.13,0.35,0.1,0.2936,0,,,,,,,,
1978/6/9,0.45,0.24,0.14,0.31,0.1,0.2936,0,,,,,,,,
1978/6/12,0.41,0.23,0.12,0.29,0.11,0.2936,0,,,,,,,,
1978/6/13,0.41,0.24,0.13,0.28,0.11,0.2936,0,,,,,,,,
1978/6/14,0.41,0.23,0.13,0.28,0.1,0.2936,0,,,,,,,,
1978/6/15,0.39,0.22,0.13,0.26,0.09,0.2936,0,,,,,,,,
1978/6/16,0.31,0.19,0.11,0.2,0.08,0.2936,0,,,,,,,,
1978/6/19,0.34,0.15,0.11,0.23,0.04,0.2936,0,,,,,,,,
1978/6/20,0.32,0.13,0.05,0.27,0.08,0.2936,0,,,,,,,,
1978/6/21,0.29,0.06,0.04,0.25,0.02,0.2936,0,,,,,,,,
1978/6/22,0.22,0.07,0.05,0.17,0.02,0.2936,0,,,,,,,,
1978/6/23,0.21,0.06,0.08,0.13,-0.02,0.2936,0,,,,,,,,
1978/6/26,0.26,0.09,0.09,0.17,0,0.2936,0,,,,,,,,
1978/6/27,0.28,0.08,0.08,0.2,0,0.2936,0,,,,,,,,
1978/6/28,0.29,0.07,0.09,0.2,-0.02,0.2936,0,,,,,,,,
1978/6/29,0.27,0.07,0.11,0.16,-0.04,0.2936,0,,,,,,,,
1978/6/30,0.24,0.09,0.12,0.12,-0.03,0.2936,0,,,,,,,,
1978/7/3,0.27,0.09,0.11,0.16,-0.02,2.0133,0,,,,,,,,
1978/7/5,0.29,0.12,0.12,0.17,0,2.0133,0,,,,,,,,
1978/7/6,0.31,0.12,0.12,0.19,0,2.0133,0,,,,,,,,
1978/7/7,0.26,0.13,0.14,0.12,-0.01,2.0133,0,,,,,,,,
1978/7/10,0.27,0.12,0.12,0.15,0,2.0133,0,,,,,,,,
1978/7/11,0.27,0.13,0.12,0.15,0.01,2.0133,0,,,,,,,,
1978/7/12,0.26,0.12,0.11,0.15,0.01,2.0133,0,,,,,,,,
1978/7/13,0.24,0.12,0.11,0.13,0.01,2.0133,0,,,,,,,,
1978/7/14,0.27,0.12,0.11,0.16,0.01,2.0133,0,,,,,,,,
1978/7/17,0.26,0.11,0.1,0.16,0.01,2.0133,0,,,,,,,,
1978/7/18,0.27,0.09,0.09,0.18,0,2.0133,0,,,,,,,,
1978/7/19,0.26,0.08,0.08,0.18,0,2.0133,0,,,,,,,,
1978/7/20,0.14,0.11,0.09,0.05,0.02,2.0133,0,,,,,,,,
1978/7/21,0.18,0.07,0.09,0.09,-0.02,2.0133,0,,,,,,,,
1978/7/24,0.23,0.07,0.08,0.15,-0.01,2.0133,0,,,,,,,,
1978/7/25,0.25,0.07,0.08,0.17,-0.01,2.0133,0,,,,,,,,
1978/7/26,0.25,0.09,0.1,0.15,-0.01,2.0133,0,,,,,,,,
1978/7/27,0.22,0.06,0.1,0.12,-0.04,2.0133,0,,,,,,,,
1978/7/28,0.24,0.09,0.1,0.14,-0.01,2.0133,0,,,,,,,,
1978/7/31,0.23,0.09,0.1,0.13,-0.01,2.0133,0,,,,,,,,
1978/8/1,0.25,0.08,0.1,0.15,-0.02,2.0133,0,,,,,,,,
1978/8/2,0.24,0.08,0.09,0.15,-0.01,2.0133,0,,,,,,,,
1978/8/3,0.23,0.12,0.09,0.14,0.03,2.0133,0,,,,,,,,
1978/8/4,0.22,0.14,0.12,0.1,0.02,2.0133,0,,,,,,,,
1978/8/7,0.26,0.14,0.12,0.14,0.02,2.0133,0,,,,,,,,
1978/8/8,0.27,0.17,0.11,0.16,0.06,2.0133,0,,,,,,,,
1978/8/9,0.25,0.17,0.14,0.11,0.03,2.0133,0,,,,,,,,
1978/8/10,0.25,0.19,0.15,0.1,0.04,2.0133,0,,,,,,,,
1978/8/11,0.24,0.2,0.16,0.08,0.04,2.0133,0,,,,,,,,
1978/8/14,0.24,0.19,0.16,0.08,0.03,2.0133,0,,,,,,,,
1978/8/15,0.22,0.19,0.16,0.06,0.03,2.0133,0,,,,,,,,
1978/8/16,0.11,0.09,0.11,0,-0.02,2.0133,0,,,,,,,,
1978/8/17,0.02,0.06,0.08,-0.06,-0.02,2.0133,0,,,,,,,,
1978/8/18,-0.07,0.02,0.06,-0.13,-0.04,2.0133,0,,,,,,,,
1978/8/21,-0.06,0.02,0.02,-0.08,0,2.0133,0,,,,,,,,
1978/8/22,-0.03,0.03,0.03,-0.06,0,2.0133,0,,,,,,,,
1978/8/23,-0.03,-0.01,0.01,-0.04,-0.02,2.0133,0,,,,,,,,
1978/8/24,-0.03,0.02,0.02,-0.05,0,2.0133,0,,,,,,,,
1978/8/25,-0.01,0,0.02,-0.03,-0.02,2.0133,0,,,,,,,,
1978/8/28,-0.07,0,0.05,-0.12,-0.05,2.0133,0,,,,,,,,
1978/8/29,-0.08,0.02,0,-0.08,0.02,2.0133,0,,,,,,,,
1978/8/30,-0.07,0.03,0,-0.07,0.03,2.0133,0,,,,,,,,
1978/8/31,-0.09,0.01,-0.03,-0.06,0.04,2.0133,0,,,,,,,,
1978/9/1,-0.12,0,-0.04,-0.08,0.04,2.0133,0,,,,,,,,
1978/9/5,-0.1,-0.04,-0.04,-0.06,0,2.0133,0,,,,,,,,
1978/9/6,-0.08,0.01,-0.03,-0.05,0.04,2.0133,0,,,,,,,,
1978/9/7,-0.1,0,-0.02,-0.08,0.02,2.0133,0,,,,,,,,
1978/9/8,-0.17,-0.01,-0.03,-0.14,0.02,2.0133,0,,,,,,,,
1978/9/11,-0.21,-0.03,-0.02,-0.19,-0.01,2.0133,0,,,,,,,,
1978/9/12,-0.25,-0.05,-0.06,-0.19,0.01,2.0133,0,,,,,,,,
1978/9/13,-0.22,-0.04,-0.04,-0.18,0,2.0133,0,,,,,,,,
1978/9/14,-0.27,-0.02,-0.04,-0.23,0.02,2.0133,0,,,,,,,,
1978/9/15,-0.29,0,-0.04,-0.25,0.04,2.0133,0,,,,,,,,
1978/9/18,-0.29,-0.01,-0.04,-0.25,0.03,2.0133,0,,,,,,,,
1978/9/19,-0.29,-0.03,-0.06,-0.23,0.03,2.0133,0,,,,,,,,
1978/9/20,-0.27,0.02,0,-0.27,0.02,2.0133,0,,,,,,,,
1978/9/21,-0.19,-0.01,0.03,-0.22,-0.04,2.0133,0,,,,,,,,
1978/9/22,-0.28,0.07,0.06,-0.34,0.01,2.0133,0,,,,,,,,
1978/9/25,-0.28,0.06,0.02,-0.3,0.04,2.0133,0,,,,,,,,
1978/9/26,-0.28,0.03,0.02,-0.3,0.01,2.0133,0,,,,,,,,
1978/9/27,-0.27,0.05,0.02,-0.29,0.03,2.0133,0,,,,,,,,
1978/9/28,-0.23,0.05,0.03,-0.26,0.02,2.0133,0,,,,,,,,
1978/9/29,-0.25,0.07,0.06,-0.31,0.01,2.0133,0,,,,,,,,
1978/10/2,-0.28,0.1,0.05,-0.33,0.05,0.8238,0,,,,,,,,
1978/10/3,-0.28,0.07,0.05,-0.33,0.02,0.8238,0,,,,,,,,
1978/10/4,-0.28,0.08,0.06,-0.34,0.02,0.8238,0,,,,,,,,
1978/10/5,-0.29,0.09,0.07,-0.36,0.02,0.8238,0,,,,,,,,
1978/10/6,-0.34,0.09,0.07,-0.41,0.02,0.8238,0,,,,,,,,
1978/10/10,-0.33,0.11,0.08,-0.41,0.03,0.8238,0,,,,,,,,
1978/10/11,-0.37,0.08,0.05,-0.42,0.03,0.8238,0,,,,,,,,
1978/10/12,-0.39,0.04,0.04,-0.43,0,0.8238,0,,,,,,,,
1978/10/13,-0.46,0.05,0.05,-0.51,0,0.8238,0,,,,,,,,
1978/10/16,-0.55,0.08,0.02,-0.57,0.06,0.8238,0,,,,,,,,
1978/10/17,-0.56,0.06,0.03,-0.59,0.03,0.8238,0,,,,,,,,
1978/10/18,-0.51,0.04,0.04,-0.55,0,0.8238,0,,,,,,,,
1978/10/19,-0.55,0.04,0.04,-0.59,0,0.8238,0,,,,,,,,
1978/10/20,-0.56,0.03,0.04,-0.6,-0.01,0.8238,0,,,,,,,,
1978/10/23,-0.49,0.03,0.04,-0.53,-0.01,0.8238,0,,,,,,,,
1978/10/24,-0.55,0.01,0.04,-0.59,-0.03,0.8238,0,,,,,,,,
1978/10/25,-0.49,-0.01,0.03,-0.52,-0.04,0.8238,0,,,,,,,,
1978/10/26,-0.58,0.03,0.03,-0.61,0,0.8238,0,,,,,,,,
1978/10/27,-0.62,-0.06,0,-0.62,-0.06,0.8238,0,,,,,,,,
1978/10/30,-0.94,-0.17,-0.05,-0.89,-0.12,0.8238,0,,,,,,,,
1978/10/31,-0.96,-0.36,-0.2,-0.76,-0.16,0.8238,0,,,,,,,,
1978/11/1,-1.28,-0.38,-0.11,-1.17,-0.27,0.8238,0,,,,,,,,
1978/11/2,-1.28,-0.34,-0.05,-1.23,-0.29,0.8238,0,,,,,,,,
1978/11/3,-1.21,-0.26,0.06,-1.27,-0.32,0.8238,0,,,,,,,,
1978/11/6,-1.22,-0.23,0,-1.22,-0.23,0.8238,0,,,,,,,,
1978/11/8,-1.32,-0.25,-0.01,-1.31,-0.24,0.8238,0,,,,,,,,
1978/11/9,-1.38,-0.24,-0.01,-1.37,-0.23,0.8238,0,,,,,,,,
1978/11/10,-1.26,-0.23,0.01,-1.27,-0.24,0.8238,0,,,,,,,,
1978/11/13,-1.27,-0.23,-0.03,-1.24,-0.2,0.8238,0,,,,,,,,
1978/11/14,-1.2,-0.22,-0.02,-1.18,-0.2,0.8238,0,,,,,,,,
1978/11/15,-1.05,-0.19,0,-1.05,-0.19,0.8238,0,,,,,,,,
1978/11/16,-1.1,-0.13,0.01,-1.11,-0.14,0.8238,0,,,,,,,,
1978/11/17,-1,-0.12,0,-1,-0.12,0.8238,0,,,,,,,,
1978/11/20,-1.05,-0.13,-0.02,-1.03,-0.11,0.8238,0,,,,,,,,
1978/11/21,-1.12,-0.12,0,-1.12,-0.12,0.8238,0,,,,,,,,
1978/11/22,-1.08,-0.15,0,-1.08,-0.15,0.8238,0,,,,,,,,
1978/11/24,-1.29,-0.32,-0.08,-1.21,-0.24,0.8238,0,,,,,,,,
1978/11/27,-1.27,-0.32,-0.1,-1.17,-0.22,0.8238,0,,,,,,,,
1978/11/28,-1.31,-0.33,-0.1,-1.21,-0.23,0.8238,0,,,,,,,,
1978/11/29,-1.26,-0.3,-0.07,-1.19,-0.23,0.8238,0,,,,,,,,
1978/11/30,-1.23,-0.3,-0.08,-1.15,-0.22,0.8238,0,,,,,,,,
1978/12/1,-1.22,-0.29,-0.01,-1.21,-0.28,0.8238,0,,,,,,,,
1978/12/4,-1.29,-0.29,-0.03,-1.26,-0.26,0.8238,0,,,,,,,,
1978/12/5,-1.28,-0.27,-0.02,-1.26,-0.25,0.8238,0,,,,,,,,
1978/12/6,-1.27,-0.27,-0.03,-1.24,-0.24,0.8238,0,,,,,,,,
1978/12/7,-1.3,-0.24,-0.03,-1.27,-0.21,0.8238,0,,,,,,,,
1978/12/8,-1.27,-0.24,-0.03,-1.24,-0.21,0.8238,0,,,,,,,,
1978/12/11,-1.2,-0.26,-0.03,-1.17,-0.23,0.8238,0,,,,,,,,
1978/12/12,-1.14,-0.24,0,-1.14,-0.24,0.8238,0,,,,,,,,
1978/12/13,-1.11,-0.21,0,-1.11,-0.21,0.8238,0,,,,,,,,
1978/12/14,-1.13,-0.24,-0.02,-1.11,-0.22,0.8238,0,,,,,,,,
1978/12/15,-1.25,-0.23,-0.05,-1.2,-0.18,0.8238,0,,,,,,,,
1978/12/18,-1.28,-0.33,-0.04,-1.24,-0.29,0.8238,0,,,,,,,,
1978/12/19,-1.35,-0.35,-0.03,-1.32,-0.32,0.8238,0,,,,,,,,
1978/12/20,-1.36,-0.36,-0.1,-1.26,-0.26,0.8238,0,,,,,,,,
1978/12/21,-1.35,-0.41,-0.19,-1.16,-0.22,0.8238,0,,,,,,,,
1978/12/22,-1.39,-0.46,-0.21,-1.18,-0.25,0.8238,0,,,,,,,,
1978/12/26,-1.37,-0.46,-0.19,-1.18,-0.27,0.8238,0,,,,,,,,
1978/12/27,-1.38,-0.46,-0.19,-1.19,-0.27,0.8238,0,,,,,,,,
1978/12/28,-1.42,-0.44,-0.18,-1.24,-0.26,0.8238,0,,,,,,,,
1978/12/29,-1.42,-0.44,-0.17,-1.25,-0.27,0.8238,0,,,,,,,,
1979/1/2,-1.4,-0.45,-0.15,-1.25,-0.3,48.5343,0,,,,,,,,
1979/1/3,-1.37,-0.46,-0.17,-1.2,-0.29,48.5343,0,,,,,,,,
1979/1/4,-1.34,-0.41,-0.16,-1.18,-0.25,48.5343,0,,,,,,,,
1979/1/5,-1.36,-0.46,-0.18,-1.18,-0.28,48.5343,0,,,,,,,,
1979/1/8,-1.35,-0.48,-0.17,-1.18,-0.31,48.5343,0,,,,,,,,
1979/1/9,-1.37,-0.45,-0.14,-1.23,-0.31,48.5343,0,,,,,,,,
1979/1/10,-1.36,-0.45,-0.14,-1.22,-0.31,48.5343,0,,,,,,,,
1979/1/11,-1.36,-0.44,-0.15,-1.21,-0.29,48.5343,0,,,,,,,,
1979/1/12,-1.38,-0.45,-0.14,-1.24,-0.31,48.5343,0,,,,,,,,
1979/1/15,-1.37,-0.44,-0.12,-1.25,-0.32,48.5343,0,,,,,,,,
1979/1/16,-1.36,-0.42,-0.1,-1.26,-0.32,48.5343,0,,,,,,,,
1979/1/17,-1.32,-0.41,-0.1,-1.22,-0.31,48.5343,0,,,,,,,,
1979/1/18,-1.33,-0.41,-0.09,-1.24,-0.32,48.5343,0,,,,,,,,
1979/1/19,-1.29,-0.43,-0.09,-1.2,-0.34,48.5343,0,,,,,,,,
1979/1/22,-1.27,-0.41,-0.08,-1.19,-0.33,48.5343,0,,,,,,,,
1979/1/23,-1.3,-0.4,-0.06,-1.24,-0.34,48.5343,0,,,,,,,,
1979/1/24,-1.28,-0.38,-0.08,-1.2,-0.3,48.5343,0,,,,,,,,
1979/1/25,-1.26,-0.34,-0.03,-1.23,-0.31,48.5343,0,,,,,,,,
1979/1/26,-1.24,-0.34,-0.05,-1.19,-0.29,48.5343,0,,,,,,,,
1979/1/29,-1.25,-0.29,-0.04,-1.21,-0.25,48.5343,0,,,,,,,,
1979/1/30,-1.19,-0.23,-0.03,-1.16,-0.2,48.5343,0,,,,,,,,
1979/1/31,-1.18,-0.21,0,-1.18,-0.21,48.5343,0,,,,,,,,
1979/2/1,-1.2,-0.22,-0.01,-1.19,-0.21,48.5343,0,,,,,,,,
1979/2/2,-1.16,-0.1,0.05,-1.21,-0.15,48.5343,0,,,,,,,,
1979/2/5,-1.18,-0.1,0.03,-1.21,-0.13,48.5343,0,,,,,,,,
1979/2/6,-1.15,-0.13,0,-1.15,-0.13,48.5343,0,,,,,,,,
1979/2/7,-1.16,-0.15,-0.02,-1.14,-0.13,48.5343,0,,,,,,,,
1979/2/8,-1.11,-0.18,-0.02,-1.09,-0.16,48.5343,0,,,,,,,,
1979/2/9,-1.13,-0.18,-0.01,-1.12,-0.17,48.5343,0,,,,,,,,
1979/2/13,-1.09,-0.17,-0.01,-1.08,-0.16,48.5343,0,,,,,,,,
1979/2/14,-1.07,-0.16,-0.01,-1.06,-0.15,48.5343,0,,,,,,,,
1979/2/15,-1.06,-0.16,-0.01,-1.05,-0.15,48.5343,0,,,,,,,,
1979/2/16,-1.07,-0.17,-0.03,-1.04,-0.14,48.5343,0,,,,,,,,
1979/2/20,-1.12,-0.18,-0.05,-1.07,-0.13,48.5343,0,,,,,,,,
1979/2/21,-1.17,-0.19,-0.05,-1.12,-0.14,48.5343,0,,,,,,,,
1979/2/22,-1.17,-0.25,-0.09,-1.08,-0.16,48.5343,0,,,,,,,,
1979/2/23,-1.18,-0.26,-0.1,-1.08,-0.16,48.5343,0,,,,,,,,
1979/2/26,-1.17,-0.26,-0.08,-1.09,-0.18,48.5343,0,,,,,,,,
1979/2/27,-1.14,-0.27,-0.11,-1.03,-0.16,48.5343,0,,,,,,,,
1979/2/28,-1.16,-0.28,-0.12,-1.04,-0.16,48.5343,0,,,,,,,,
1979/3/1,-1.24,-0.27,-0.11,-1.13,-0.16,48.5343,0,,,,,,,,
1979/3/2,-1.22,-0.28,-0.1,-1.12,-0.18,48.5343,0,,,,,,,,
1979/3/5,-1.19,-0.3,-0.11,-1.08,-0.19,48.5343,0,,,,,,,,
1979/3/6,-1.18,-0.27,-0.06,-1.12,-0.21,48.5343,0,,,,,,,,
1979/3/7,-1.17,-0.29,-0.08,-1.09,-0.21,48.5343,0,,,,,,,,
1979/3/8,-1.12,-0.25,-0.08,-1.04,-0.17,48.5343,0,,,,,,,,
1979/3/9,-1.27,-0.27,-0.09,-1.18,-0.18,48.5343,0,,,,,,,,
1979/3/12,-1.2,-0.27,-0.07,-1.13,-0.2,48.5343,0,,,,,,,,
1979/3/13,-1.19,-0.27,-0.09,-1.1,-0.18,48.5343,0,,,,,,,,
1979/3/14,-1.2,-0.28,-0.09,-1.11,-0.19,48.5343,0,,,,,,,,
1979/3/15,-1.17,-0.26,-0.07,-1.1,-0.19,48.5343,0,,,,,,,,
1979/3/16,-1.18,-0.28,-0.1,-1.08,-0.18,48.5343,0,,,,,,,,
1979/3/19,-1.15,-0.26,-0.09,-1.06,-0.17,48.5343,0,,,,,,,,
1979/3/20,-1.11,-0.26,-0.08,-1.03,-0.18,48.5343,0,,,,,,,,
1979/3/21,-1.11,-0.26,-0.08,-1.03,-0.18,48.5343,0,,,,,,,,
1979/3/22,-1.09,-0.25,-0.08,-1.01,-0.17,48.5343,0,,,,,,,,
1979/3/23,-1.04,-0.24,-0.08,-0.96,-0.16,48.5343,0,,,,,,,,
1979/3/26,-1.02,-0.23,-0.08,-0.94,-0.15,48.5343,0,,,,,,,,
1979/3/27,-1,-0.23,-0.07,-0.93,-0.16,48.5343,0,,,,,,,,
1979/3/28,-0.98,-0.25,-0.09,-0.89,-0.16,48.5343,0,,,,,,,,
1979/3/29,-1.02,-0.23,-0.09,-0.93,-0.14,48.5343,0,,,,,,,,
1979/3/30,-1.06,-0.23,-0.08,-0.98,-0.15,48.5343,0,,,,,,,,
1979/4/2,-1.07,-0.24,-0.09,-0.98,-0.15,69.9795,1,,,,,,,,
1979/4/3,-1.01,-0.25,-0.09,-0.92,-0.16,69.9795,1,,,,,,,,
1979/4/4,-0.91,-0.24,-0.09,-0.82,-0.15,69.9795,1,,,,,,,,
1979/4/5,-0.95,-0.25,-0.08,-0.87,-0.17,69.9795,1,,,,,,,,
1979/4/6,-1.03,-0.26,-0.09,-0.94,-0.17,69.9795,1,,,,,,,,
1979/4/9,-1.08,-0.28,-0.09,-0.99,-0.19,69.9795,1,,,,,,,,
1979/4/10,-1.08,-0.28,-0.1,-0.98,-0.18,69.9795,1,,,,,,,,
1979/4/11,-1.04,-0.29,-0.1,-0.94,-0.19,69.9795,1,,,,,,,,
1979/4/12,-1.03,-0.29,-0.1,-0.93,-0.19,69.9795,1,,,,,,,,
1979/4/16,-1.01,-0.31,-0.1,-0.91,-0.21,69.9795,1,,,,,,,,
1979/4/17,-0.91,-0.29,-0.08,-0.83,-0.21,69.9795,1,,,,,,,,
1979/4/18,-0.8,-0.28,-0.07,-0.73,-0.21,69.9795,1,,,,,,,,
1979/4/19,-0.8,-0.26,-0.05,-0.75,-0.21,69.9795,1,,,,,,,,
1979/4/20,-0.83,-0.24,-0.07,-0.76,-0.17,69.9795,1,,,,,,,,
1979/4/23,-0.76,-0.24,-0.05,-0.71,-0.19,69.9795,1,,,,,,,,
1979/4/24,-0.77,-0.22,-0.05,-0.72,-0.17,69.9795,1,,,,,,,,
1979/4/25,-0.81,-0.21,-0.03,-0.78,-0.18,69.9795,1,,,,,,,,
1979/4/26,-0.9,-0.17,-0.01,-0.89,-0.16,69.9795,1,,,,,,,,
1979/4/27,-1.07,-0.24,-0.01,-1.06,-0.23,69.9795,1,,,,,,,,
