DATE,weekly return,volatility,average weekly volatility of past month,average weekly volatility of past quarter,return of past month,return of past half year,return of past year,rate of unemployment,core cpi
1966/10/14,3.679918314,7.443135253,5.4258567,4.6585607,-0.024350157,-0.185764329,-0.179627287,3.7,3.3
1966/10/21,2.020215109,3.680186601,5.338891106,4.710201535,0.016894641,-0.171116633,-0.173370712,3.7,3.3
1966/10/28,2.624191848,4.610753344,5.176721548,4.766947118,0.085502009,-0.134651429,-0.15909493,3.7,3.3
1966/11/4,-0.358933102,2.77244879,4.626630997,4.761392074,0.043216276,-0.108294012,-0.16092553,3.6,3.6
1966/11/11,1.742748898,3.229613068,3.573250451,4.592305713,0.040379022,-0.065083895,-0.143472623,3.6,3.6
1966/11/18,-1.183034624,2.722566782,3.333845496,4.491905566,0.001782289,-0.076966061,-0.150434025,3.6,3.6
1966/12/2,-1.726563181,3.074701555,2.942421929,4.219623287,-0.036162524,-0.110818269,-0.165555074,3.8,3.3
1966/12/9,2.983051706,4.357408862,3.224370877,4.074492676,0.004472504,-0.08829829,-0.146634338,3.8,3.3
1966/12/16,-0.718318348,3.074992928,3.312477414,3.995071339,0.004780103,-0.097377691,-0.157301846,3.8,3.3
1966/12/23,-1.001028284,2.242402468,3.187376453,3.743652246,0.012198211,-0.109301678,-0.173084286,3.8,3.3
1966/12/30,-1.678158906,2.915816742,3.14765525,3.572236058,-0.033615823,-0.104178781,-0.189393861,3.8,3.3
1967/1/6,2.933764382,5.129314734,3.340631718,3.379417682,0.001932678,-0.095410669,-0.179886829,3.9,3.6
1967/1/13,3.263140974,5.020216883,3.826937707,3.491086872,0.045088788,-0.060977118,-0.154128979,3.9,3.6
1967/1/20,1.440511543,3.065427723,4.03269402,3.362309737,0.078237959,-0.025300872,-0.142673535,3.9,3.6
1967/1/27,-0.368293691,3.128135513,4.085773713,3.391950297,0.043648684,-0.003941608,-0.143412426,3.9,3.6
1967/2/3,1.589990877,2.796109143,3.502472316,3.35582497,0.026738672,0.005948051,-0.130675021,3.8,3.8
1967/2/10,-0.201761036,2.845646977,2.958829839,3.366081653,0.010116272,0.018084043,-0.134779883,3.8,3.8
1967/2/17,-0.571448605,2.056747534,2.706659792,3.308910088,0.008056586,0.057443979,-0.12754176,3.8,3.8
1967/2/24,-0.412538345,2.05681511,2.438829691,3.224086218,-0.0118141,0.085542246,-0.11089192,3.8,3.8
1967/3/3,-0.086153991,3.009488741,2.49217459,3.111759541,-0.010669378,0.074789255,-0.091963146,3.8,3.8
1967/3/10,0.225610981,3.425507034,2.637139605,3.14096905,-0.002738502,0.094076385,-0.085608983,3.8,3.8
1967/3/17,2.505598114,4.667059517,3.2897176,3.343023804,0.026483501,0.068120694,-0.057548734,3.8,3.8
1967/3/23,0.793322296,2.828366446,3.482605434,3.33573628,0.035518964,0.108349348,-0.057294019,3.8,3.8
1967/3/31,-1.219400908,2.532338649,3.363317911,3.119321606,0.020589275,0.118520815,-0.070129284,3.8,3.8
1967/4/7,-1.45963486,2.101689435,3.032363512,2.876110985,-0.018890269,0.146471228,-0.097721385,3.8,3.8
1967/4/14,0.75000293,3.046886902,2.627320358,2.874565917,-0.019311934,0.114072826,-0.092882164,3.8,3.8
1967/4/21,2.72643737,3.535993859,2.804227211,2.908554112,0.01986212,0.121784857,-0.07017119,3.8,3.8
1967/4/28,1.57047907,2.932617729,2.904296981,2.919929828,0.051222856,0.110266724,-0.039232277,3.8,3.8
1967/5/5,0.993266744,2.753500401,3.067249723,2.912250946,0.053761065,0.12533383,0.003466915,3.8,3.8
1967/5/12,-1.758375186,3.311441029,3.133388254,3.016808738,0.007756151,0.086609367,0.015888597,3.8,3.8
1967/5/19,-1.739286758,2.775218534,2.943194423,3.07667569,-0.025082494,0.080492717,-0.002668552,3.8,3.8
1967/5/26,-0.48368285,2.218309054,2.764617255,3.010744049,-0.039339919,0.083377939,-0.029787187,3.8,3.8
1967/6/2,-0.805460123,2.43591364,2.685220564,2.928277933,-0.030021797,0.093532288,-0.027651067,3.8,3.8
1967/6/9,1.341364531,5.212556469,3.160499424,2.973736012,0.000388776,0.076099925,-0.018917858,3.8,3.8
1967/6/16,1.156730066,2.548920995,3.10392504,2.950448891,0.016879043,0.096423306,-0.010343864,3.8,3.8
1967/6/23,-0.863276836,2.474576271,3.167991844,2.94563536,0.016286343,0.097948917,-0.022058742,3.8,3.8
1967/6/30,-1.950168688,3.271177168,3.376807726,3.043092671,-0.016722293,0.094911414,-0.019155122,3.8,3.8
1967/7/7,1.02179599,2.464399884,2.689768579,2.994552086,-0.018033898,0.074573714,-0.027952082,3.8,3.8
1967/7/14,1.495903526,2.715640247,2.731448392,2.926189285,0.005334184,0.056183542,-0.008219486,3.8,3.8
1967/7/21,3.118906172,4.909074418,3.340072929,3.090894009,0.057308922,0.073658738,0.046494236,3.8,3.8
1967/7/28,-0.882854159,1.90203947,2.997788505,3.019938932,0.037374574,0.068113693,0.063903608,3.8,3.8
1967/8/4,2.466944716,3.837962552,3.341179172,3.063815725,0.047299442,0.077333955,0.083741993,3.8,3.8
1967/8/11,-0.337750065,1.926907422,3.143995966,2.993123133,0.012192843,0.075865937,0.095321944,3.8,3.8
1967/8/18,-0.174878345,1.683611401,2.337630211,2.948564995,0.019422753,0.080157023,0.142205541,3.8,3.8
1967/8/25,-2.716995093,3.568980338,2.754365428,3.04298722,-0.032151208,0.055162158,0.145423099,3.8,3.8
1967/9/1,0.795248641,2.125137015,2.326159044,2.785702265,-0.021148332,0.064470405,0.144081353,3.8,3.8
1967/9/8,0.705749193,2.075080174,2.363202232,2.74621553,-0.012513193,0.069569829,0.170191093,3.8,3.8
1967/9/15,2.858307714,4.043943451,2.953285244,2.876996128,0.044079816,0.073250092,0.146360633,3.8,3.8
1967/9/22,0.093200638,2.367510472,2.652917778,2.80169057,0.036807706,0.065795177,0.181273389,3.8,3.8
1967/9/29,-0.823040863,3.392769227,2.969825831,2.879054682,0.021068174,0.070071711,0.196897483,3.8,3.8
1967/10/6,0.224464469,2.136729078,2.985238057,2.830812085,-0.005077828,0.08835972,0.247773105,4,3.5
1967/10/20,-2.335104993,3.441665941,3.098798728,2.835360645,-0.032299142,0.01534246,0.138995796,4,3.5
1967/10/27,-0.953474886,2.95521456,2.989410061,2.761798312,-0.043672542,-0.009888076,0.099288322,4,3.5
1967/11/3,-3.553373791,4.616233379,3.609286136,2.985908808,-0.067036246,-0.054462167,0.064045711,3.9,3.5
1967/11/10,0.722615893,3.011872381,3.506246565,3.096597223,-0.037826746,-0.030583582,0.05337696,3.9,3.5
1967/11/17,-0.081131201,3.24524803,3.457142087,3.069619531,-0.029352489,-0.014224621,0.065123117,3.9,3.5
1967/12/1,0.588093958,2.986235855,3.618691984,3.404405392,0.01894993,0.018359782,0.113609303,3.8,3.8
1967/12/8,0.92134448,2.90052892,3.590856119,3.309120848,0.02917295,0.014139082,0.09131499,3.8,3.8
1967/12/15,-0.749506903,2.130177515,3.31208849,3.289343102,0.007539959,-0.004971751,0.090972162,3.8,3.8
1967/12/22,0.767658415,2.589143766,2.651521514,3.222374313,0.009338566,0.01139783,0.110463152,3.8,3.8
1967/12/29,1.999188604,3.211774252,2.707906113,3.311961411,0.020118343,0.052136007,0.151995723,3.8,3.8
1968/1/5,-0.426472213,2.949950282,2.720261453,3.272454712,0.023438565,0.03705238,0.114389228,3.7,4.1
1968/1/12,-0.250765612,3.417513648,3.042095487,3.270442021,0.013095023,0.019205478,0.076468052,3.7,4.1
1968/1/19,-2.075685777,2.981156422,3.140098651,3.272603843,-0.02737819,-0.032136771,0.039154813,3.7,4.1
1968/1/26,-1.73346056,3.157942566,3.126640729,3.151079609,-0.04014469,-0.040442808,0.024916176,3.7,4.1
1968/2/2,-0.173398377,2.600975655,3.039397073,3.116838215,-0.039400209,-0.065168442,0.00712578,3.4,5.1
1968/2/9,-2.723609245,3.821390523,3.140366291,3.164850089,-0.045756089,-0.087547793,-0.018323751,3.4,5.1
1968/2/16,-0.440455216,2.345126423,2.981358792,2.924326319,-0.033200009,-0.0899753,-0.017030429,3.4,5.1
1968/3/1,-1.101435632,2.059308072,2.872511926,2.877390151,0.000476168,-0.067390171,-0.007264437,3.4,5.1
1968/3/8,-0.618723526,2.605777926,2.568608776,2.917023518,-0.001315255,-0.079655769,-0.015627578,3.4,5.1
1968/3/15,0.276567214,2.801589962,2.682724661,2.934727368,-0.014415157,-0.102756382,-0.037033205,3.4,5.1
1968/3/22,-1.373052355,4.381827951,2.962125978,3.032231843,-0.017121984,-0.115899994,-0.057730477,3.4,5.1
1968/3/29,1.769868652,3.147509231,3.234176267,3.048695089,0.006501125,-0.092785841,-0.029215793,3.4,5.1
1968/4/5,2.990471886,4.068183711,3.599777714,3.102917594,0.033741269,-0.067748431,0.014625057,3.4,5.1
1968/4/11,4.606091406,4.977997482,4.143879593,3.269321015,0.096410629,-0.013581511,0.053458644,3.4,5.1
1968/4/19,-0.887720964,2.948028575,3.78542975,3.251828183,0.067779271,0.001037113,0.016395484,3.4,5.1
1968/4/26,0.933548711,3.498022615,3.873058096,3.326582096,0.04645361,0.020108763,0.01002185,3.4,5.1
1968/5/3,1.454697968,3.863006744,3.821763854,3.330050115,0.014927845,0.073078764,0.014636569,3.4,5.1
1968/5/10,-0.685371134,2.589179839,3.224559443,3.350387899,0.016999944,0.05807835,0.025718523,3.4,5.1
1968/5/17,-1.525889737,2.968529209,3.229684602,3.325746776,-0.007781199,0.04277926,0.02794612,3.4,5.1
1968/5/24,-0.411577566,2.26923847,2.922488565,3.343240976,-0.026033224,0.024336106,0.028690926,3.4,5.1
1968/6/7,1.766407119,2.9810901,2.683009503,3.350482847,0.017686712,0.031141167,0.045720556,3.4,5.1
1968/6/14,-0.13772298,2.22980063,2.498327359,3.171147237,0.020485211,0.037497161,0.032338983,3.4,5.1
1968/6/21,-1.388980101,2.834876645,2.639736902,3.145094521,0.00214683,0.015292553,0.026864685,3.4,5.1
1968/6/28,-0.347418778,1.931337618,2.494276248,2.967024013,-0.018669115,-0.008065407,0.043650102,3.4,5.1
1968/7/12,2.09737579,3.530674813,2.564309148,2.764107036,0.023897528,0.02611849,0.045825586,3.4,5.1
1968/7/19,-0.9257854,2.352405524,2.443691368,2.668638945,0.017955001,0.038167939,0.004804574,3.4,5.1
1968/7/26,-2.784707633,3.928133754,2.942890402,2.674066196,-0.016646191,0.027061707,-0.014475552,3.4,5.1
1968/8/2,-1.935912299,3.196506354,3.251930111,2.724676739,-0.055492921,0.008928158,-0.056822118,3.4,5.1
1968/8/9,-0.185935474,2.238112181,2.928789453,2.663808653,-0.048439688,0.035248322,-0.055385384,3.4,5.1
1968/8/16,1.867417927,2.828724199,3.047869122,2.710432464,-0.002903868,0.05924624,-0.036059759,3.4,5.1
1968/8/23,0.728081365,2.31405705,2.644349946,2.693838865,0.024183089,0.050058837,-0.001923808,3.4,5.1
1968/8/30,0.411278212,1.759419056,2.285078121,2.592032945,0.030311045,0.066120128,-0.00572589,3.4,5.1
1968/9/6,2.816932847,3.984330532,2.721632709,2.73824377,0.039914662,0.10297639,0.015117958,3.4,5.1
1968/9/13,-0.4385346,2.626865672,2.671168077,2.720909522,0.027870543,0.09511074,-0.017418878,3.4,5.1
1968/9/20,0.786079524,2.224136239,2.648687875,2.745309407,0.031707235,0.119084801,-0.01061712,3.4,5.1
1968/9/27,1.014690292,2.704398434,2.884932719,2.807313651,0.013622795,0.110780687,0.007715966,3.4,5.1
1968/10/4,2.050760334,3.287641893,2.710760559,2.787060907,0.038965995,0.100645638,0.026078623,3.4,4.8
1968/10/11,-0.352589328,2.130227189,2.586600939,2.768546046,0.027227883,0.048471331,0.034231506,3.4,4.8
1968/10/18,1.885024063,3.075011321,2.799319709,2.69745251,0.036078389,0.077803153,0.078920956,3.4,4.8
1968/10/25,-0.641867099,2.584006036,2.76922161,2.646410817,0.008741277,0.060980321,0.082315323,3.4,4.8
1968/11/1,-1.33883988,2.559087883,2.587083107,2.673158792,-0.001242642,0.031766408,0.107166622,3.4,5.1
1968/11/8,1.114496895,3.015573433,2.808419668,2.688729561,-0.008795957,0.050464997,0.11147427,3.4,5.1
1968/11/15,0.719514484,2.085549229,2.561054145,2.669687243,0.004785286,0.074417673,0.120380466,3.4,5.1
1968/11/22,0.122168385,2.091357104,2.437891913,2.697348747,0.019664491,0.080176034,0.106463313,3.4,5.1
1968/12/6,-0.694359849,2.537864945,2.405121376,2.600047328,0.012796621,0.069254984,0.102552832,3.4,5.1
1968/12/13,0.311784429,2.238714426,2.443412675,2.601262177,0.014714702,0.074067993,0.114342494,3.4,5.1
1968/12/20,-1.457265436,3.515780248,2.799518461,2.668877328,-0.018363991,0.073324232,0.0897381,3.4,5.1
1968/12/27,-1.49743017,2.481928458,2.693572019,2.601734542,-0.026302339,0.060937848,0.052380952,3.4,5.1
1969/1/3,-0.066141038,2.467165699,2.675897208,2.629812751,-0.029970753,0.053535655,0.05618925,3.4,5.1
1969/1/10,-2.769256629,4.265243518,3.182529481,2.728998767,-0.042885655,0.003317217,0.029522348,3.4,5.1
1969/1/17,1.081554153,3.079349987,3.073421916,2.77027743,-0.017826584,0.023645396,0.062715831,3.4,5.1
1969/1/24,0.326018407,2.45849946,3.067564666,2.761895061,-0.013972349,0.056400329,0.084988325,3.4,5.1
1969/1/31,0.794817703,2.109569776,2.978165685,2.686394757,0.02217132,0.085817255,0.095511603,3.4,5.1
1969/2/7,0.190266796,1.870956831,2.379594013,2.668512057,0.013158317,0.089909734,0.128327223,3.5,6.2
1969/2/14,0.432562458,1.825202566,2.066057158,2.646332512,0.014234269,0.074557789,0.138221298,3.5,6.2
1969/2/20,-3.708216904,4.401537912,2.551816771,2.770984486,-0.03107691,0.027231773,0.078653801,3.5,6.2
1969/2/28,-1.248036307,2.574620353,2.668079415,2.774047436,-0.044986496,0.010256582,0.077054876,3.5,6.2
1969/3/7,0.659522757,3.225806452,3.006791821,2.856305105,-0.04282833,-0.010941655,0.090908002,3.5,6.2
1969/3/14,-0.757268128,3.204670918,3.351658908,2.830379327,-0.013494938,-0.014108001,0.079660916,3.5,6.2
1969/3/21,1.739524699,3.361827773,3.091731374,2.90370427,0.016349978,-0.004781376,0.113734035,3.5,6.2
1969/3/28,1.681521739,3.27173913,3.266011068,2.970752056,0.026669008,0.001788392,0.112767198,3.5,6.2
1969/4/3,-0.874426759,2.223481245,3.015429766,2.8006052,0.025456998,-0.026926911,0.071008651,3.5,6.2
1969/4/11,0.664301351,3.267586192,3.031158585,2.81629155,0.014619565,-0.016996809,0.030650664,3.5,6.2
1969/4/18,-0.925598586,2.303283518,2.766522521,2.803356889,-0.011395341,-0.044114151,0.030256782,3.5,6.2
1969/4/25,-0.087585558,2.25992366,2.513568654,2.815886379,-0.003547973,-0.038781625,0.01983378,3.5,6.2
1969/5/2,3.588744589,4.826839827,3.164408299,3.062209962,0.025400396,0.009225968,0.041285452,3.5,6.2
1969/5/9,0.463872289,2.089514815,2.869890455,3.084235983,0.039781144,0.002732069,0.05333494,3.5,6.2
1969/5/16,0.59172213,2.475041597,2.912829975,2.923694623,0.046850649,0.001459809,0.075986118,3.5,6.2
1969/5/23,-2.052125009,2.863670668,3.063766727,2.947782149,-0.010155042,-0.020288296,0.058261103,3.5,6.2
1969/5/29,-1.043865575,2.691463312,2.529922598,2.903253554,-0.025010399,-0.048249888,0.042880979,3.5,6.2
1969/6/6,-1.36419391,1.845234921,2.468852624,2.789967221,-0.0439682,-0.054669611,0.010799231,3.5,6.2
1969/6/13,-3.23651542,4.174055971,2.893606218,2.857652905,-0.055528582,-0.08810851,-0.020566538,3.5,6.2
1969/6/20,-2.087547355,3.296715577,3.001867445,2.859734275,-0.065489841,-0.093940992,-0.027504912,3.5,6.2
1969/6/27,-0.730468527,2.533812703,2.962454793,2.88559523,-0.059485704,-0.086886227,-0.031243039,3.5,6.2
1969/7/3,1.881000287,2.805403852,3.202497026,2.847080035,-0.009744868,-0.069094844,-0.019258226,3.5,6.2
1969/7/11,-3.821196014,5.597499182,3.558357829,3.121598007,-0.027278434,-0.079166307,-0.076111701,3.5,6.2
1969/7/18,-0.743913171,3.543561162,3.620069225,3.228567799,-0.027410175,-0.095795966,-0.074415704,3.5,6.2
1969/7/25,-3.29349458,4.338523011,4.071246801,3.187874731,-0.07680762,-0.128417396,-0.079259851,3.5,6.2
1969/8/1,1.04272355,5.562007212,4.760397642,3.477249097,-0.03012027,-0.12627373,-0.05129294,3.5,6.2
1969/8/8,-0.257688306,2.62527523,4.017341654,3.489768567,-0.025369129,-0.130180199,-0.051974932,3.5,6.2
1969/8/15,-0.43422888,3.17787616,3.925920403,3.515952358,0.003447222,-0.137687249,-0.073395117,3.5,6.2
1969/8/22,1.995443858,3.313557567,3.669679042,3.567793546,0.012908611,-0.086609792,-0.061736558,3.5,6.2
1969/8/29,-0.064496865,2.711257092,2.956991512,3.63996206,0.01487052,-0.075662837,-0.066182297,3.5,6.2
1969/9/5,-2.056865581,3.525713808,3.182101157,3.585933546,-0.001668961,-0.100606912,-0.110447761,3.5,6.2
1969/9/12,0.579621721,4.148871263,3.424849932,3.65694652,-0.015527023,-0.088491269,-0.101350836,3.5,6.2
1969/9/19,0.7437064,1.941158629,3.081750198,3.607558681,-0.007565345,-0.097413043,-0.101728651,3.5,6.2
1969/9/26,-0.747850382,2.613261398,3.057251275,3.591546809,0.005698597,-0.118977626,-0.117402013,3.5,6.2
1969/10/3,-1.913440188,3.421624179,3.031228867,3.410223893,-0.019229603,-0.128212318,-0.151686867,3.7,6
1969/10/10,-0.17936665,2.585353785,2.640349498,3.330373278,-0.028215997,-0.135518774,-0.150212197,3.7,6
1969/10/17,3.606171386,5.403060908,3.505825068,3.419084769,0.014414502,-0.095976471,-0.135856701,3.7,6
1969/10/24,3.133783865,4.593026733,4.000766401,3.338336396,0.066613063,-0.066829004,-0.103018891,3.7,6
1969/10/31,-0.727167295,3.154537547,3.933994743,3.382441589,0.060759651,-0.105708554,-0.097457851,3.7,6
1969/11/7,0.524544966,2.990724082,4.035337318,3.366845583,0.029208779,-0.105168469,-0.102723727,3.5,5.9
1969/11/14,-1.303938545,3.463223587,3.550377987,3.379317751,-0.015076834,-0.122031655,-0.12074999,3.5,5.9
1969/11/21,-3.076832499,3.603179276,3.302916123,3.4536446,-0.038388747,-0.131216753,-0.148842885,3.5,5.9
1969/12/5,-2.372305457,4.001034113,3.544388644,3.40669182,-0.066211363,-0.142458584,-0.189340039,3.5,6.2
1969/12/12,-0.799475423,2.963355275,3.419421566,3.491874874,-0.04427058,-0.120860946,-0.198320578,3.5,6.2
1969/12/19,0.402959272,4.283825698,3.589583172,3.631088565,-0.027625602,-0.098499115,-0.183187003,3.5,6.2
1970/1/9,-1.370506309,3.064793188,3.522075267,3.497291607,0.010445021,-0.063537694,-0.137673956,3.9,6.2
1970/1/16,-1.943365493,2.656308733,3.115196026,3.33589844,-0.018868161,-0.074854299,-0.163479525,3.9,6.2
1970/1/23,-0.902132662,2.875068682,3.004691816,3.312609368,-0.041597153,-0.051977263,-0.173719875,3.9,6.2
1970/1/30,-4.059159543,4.951452555,3.38690579,3.476003408,-0.067723343,-0.099845145,-0.213511057,3.9,6.2
1970/2/6,1.170620254,3.655668302,3.534624568,3.492040467,-0.038117022,-0.08695494,-0.205815327,6.1,6.6
1970/2/20,0.552244156,3.424975773,3.838302068,3.494773012,0.018009542,-0.095312033,-0.17366687,6.1,6.6
1970/2/27,2.657601162,4.660373622,3.765532335,3.549717971,0.032971996,-0.070669647,-0.140985418,6.1,6.6
1970/3/6,0.839784974,2.700686746,3.526786946,3.527828927,0.040913858,-0.043184869,-0.139447085,6.1,6.6
1970/3/13,-1.531672852,2.270089656,3.264031449,3.36001759,0.019341211,-0.063269639,-0.146162098,6.1,6.6
1970/3/20,-1.094417822,2.175883953,2.951758494,3.264917459,-0.017914555,-0.080360799,-0.169945652,6.1,6.6
1970/3/26,3.586721666,5.932036928,3.269674321,3.474037482,0.008838046,-0.040198017,-0.154392979,6.1,6.6
1970/4/3,0.099868528,2.465109223,3.21077994,3.424063818,0.025553685,-0.020497279,-0.146081593,6.1,6.6
1970/4/10,-0.174279833,1.742798328,3.078957108,3.347937951,0.035094611,-0.020447364,-0.153195136,6.1,6.6
1970/4/17,-1.836928332,3.390473781,3.382604565,3.390888376,-0.019101436,-0.071909575,-0.160984418,6.1,6.6
1970/4/24,-3.692343381,5.258206281,3.214146903,3.416451186,-0.056262076,-0.133337199,-0.191255411,6.1,6.6
1970/5/1,-1.827962745,4.523070335,3.728637181,3.488734689,-0.071895756,-0.142947265,-0.233545071,6.1,6.6
1970/5/8,-2.167334587,3.803058804,4.2437023,3.528896953,-0.075019654,-0.165897707,-0.253618968,6.1,6.6
1970/5/15,-2.161009865,6.618179792,5.050628803,3.794997287,-0.060312065,-0.173141007,-0.274043979,6.1,6.6
1970/5/22,-5.703422053,8.031785363,5.744023574,4.075948266,-0.097407377,-0.195548644,-0.301106139,6.1,6.6
1970/5/29,5.779569892,11.53799686,7.497755204,4.812390775,-0.024090174,-0.137709439,-0.252914511,6.1,6.6
1970/6/5,-0.772382679,5.139699899,7.831915478,5.051524962,-0.010239102,-0.12357822,-0.248432026,6.1,6.6
1970/6/12,-1.556789733,5.021438232,7.432730088,5.288654485,0.033285007,-0.130268978,-0.235385492,6.1,6.6
1970/6/19,5.29377375,7.073954984,7.193272493,5.383814323,0.028539611,-0.087902766,-0.177743537,6.1,6.6
1970/6/26,-4.523750035,5.260820077,5.623978298,5.616790228,-0.010345026,-0.137668622,-0.209163553,6.1,6.6
1970/7/2,0.189000189,2.718695026,5.01872708,5.698114953,0.007205495,-0.148370593,-0.222297457,6.1,6.6
1970/7/10,1.590411098,5.673820614,5.181822675,5.888393856,-0.02821965,-0.12280416,-0.178539161,6.1,6.6
1970/7/17,4.99650045,6.184919082,4.9595637,5.965619922,0.068679761,-0.060721451,-0.131030488,6.1,6.6
1970/7/24,-0.661161522,3.686723713,4.566039609,5.89592437,0.059611394,-0.058437456,-0.1073773,6.1,6.6
1970/7/31,0.534092932,2.601991208,4.536863654,5.795835404,0.048593752,-0.013359317,-0.111870599,6.1,6.6
1970/8/7,-1.146967076,2.69714348,3.792694371,5.469082378,-0.012760689,-0.035960997,-0.11978895,6.1,6.6
1970/8/14,-2.047706321,3.059157491,3.011253973,5.054696722,-0.02654031,-0.056366074,-0.134052895,6.1,6.6
1970/8/21,4.863328785,6.246219209,3.651127847,4.613715251,0.015379167,-0.015908641,-0.109704389,6.1,6.6
1970/8/28,2.736785618,3.327072713,3.832398223,4.462662986,0.055271535,-0.015149567,-0.084748599,6.1,6.6
1970/9/4,0.697310003,3.486550013,4.029749856,4.334755634,0.084844478,-0.016541047,-0.059011592,6.1,6.6
1970/9/11,-1.207303473,3.060404077,4.030061503,4.000293059,0.022041857,-0.013301386,-0.075729451,6.1,6.6
1970/9/18,-0.439730649,2.966541092,3.210141974,3.809103143,-0.009558631,-0.006770117,-0.086586864,6.1,6.6
1970/9/25,0.432443835,3.414724185,3.232054842,3.867105573,-0.012163809,-0.037014563,-0.075724668,6.1,6.6
1970/10/2,0.576296996,2.625498845,3.01679205,3.613078759,0.005670556,-0.032431204,-0.052263731,5.5,6.4
